architecture,compiler,optimization,label,num_basic_blocks,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
x86,gcc,O0,DSA,1,2,0,0,0.0,19.0,19,1.4788749053198915,0.0845070422535211,1,44,0.0,0.1690140845070422,0.0845070422535211,0.2253521126760563,0.0,0.0,0.0,1,1,0,0,0,0,12,6,0,15,0.2253521126760563,3.9937012422294105,2.5876386639918496,0.1052631578947368,11
mips,gcc,O0,DSA,1,2,1,1,1.0,29.0,29,1.5915902746773651,0.1549295774647887,1,46,0.0,0.2394366197183098,0.1267605633802817,0.1549295774647887,0.0,0.0,0.028169014084507,1,1,0,0,1,0,24,11,2,18,0.1549295774647887,4.8108274292840365,2.41140004735381,0.0689655172413793,23
arm32,gcc,O0,DSA,4,3,2,2,0.4,9.75,39,1.2511065561090704,0.0474797479747974,1,104,0.0,0.1585365853658536,0.0365853658536585,0.1341463414634146,0.0,0.0,0.0365853658536585,1,1,0,0,0,0,28,12,6,33,0.1341463414634146,5.018419658168687,2.430506848733504,0.0769230769230769,26
riscv,gcc,Os,DSA,14,5,0,0,0.0,1.8571428571428568,26,1.1883759480036544,0.0849686028257456,1,24,0.0,0.3055555555555556,0.0555555555555555,0.0972222222222222,0.0,0.0,0.0833333333333333,1,1,0,0,2,0,16,10,6,22,0.0972222222222222,4.831480564693136,1.9797594871699065,0.1923076923076923,19
mips,gcc,O1,DSA,1,2,0,0,0.0,15.0,15,1.8663545187051167,0.0769230769230769,1,22,0.0,0.3076923076923077,0.0512820512820512,0.1538461538461538,0.0,0.0,0.0256410256410256,1,1,0,0,2,0,32,3,1,12,0.1538461538461538,4.439572261986722,2.233618885307021,0.1333333333333333,14
arm64,gcc,Os,DSA,3,2,0,0,0.0,4.666666666666667,14,0.623043178695128,0.0662878787878787,1,24,0.0,0.0909090909090909,0.0545454545454545,0.109090909090909,0.0,0.0,0.0363636363636363,1,1,0,0,0,0,0,5,2,6,0.109090909090909,4.605851127144314,2.1796660393196543,0.1428571428571428,12
arm32,gcc,Os,DSA,11,7,2,2,0.125,6.454545454545454,71,0.8973740582906354,0.0601976015946925,1,228,0.625,0.1373134328358209,0.0477611940298507,0.1253731343283582,0.008955223880597,0.0,0.0328358208955223,1,1,0,0,0,0,1088,27,12,66,0.1253731343283582,6.142823802942914,2.4964830882391738,0.0985915492957746,63
arm64,gcc,O3,DSA,4,3,1,1,0.2,8.75,35,1.0675950739841016,0.0190493468795355,1,34,0.0,0.2481203007518796,0.0,0.2105263157894736,0.0,0.0,0.0225563909774436,1,1,0,0,1,0,48,3,3,34,0.2105263157894736,5.409281725284145,2.422092753595155,0.0857142857142857,27
riscv,gcc,O1,DSA,13,6,2,2,0.1176470588235294,2.5384615384615383,33,0.8445996025090161,0.0384615384615384,1,36,0.0,0.25,0.0375,0.125,0.0,0.0,0.0375,1,1,0,0,0,0,32,6,3,20,0.125,5.197036137136999,2.142737648613667,0.1818181818181818,20
arm64,gcc,O2,DSA,1,2,0,0,0.0,11.0,11,1.3813337094717242,0.0,1,10,0.0,0.2432432432432432,0.0,0.2162162162162162,0.0,0.0,0.0,1,1,0,0,0,0,16,0,0,10,0.2162162162162162,4.542055982805474,2.0871298975596657,0.1818181818181818,8
mips,gcc,Os,DSA,7,6,3,3,0.2727272727272727,5.714285714285714,40,0.9645159600079004,0.2657738095238095,1,82,0.1818181818181818,0.2522522522522522,0.063063063063063,0.1711711711711711,0.0,0.0,0.009009009009009,1,1,0,0,2,0,40,8,1,28,0.1711711711711711,4.819124400100407,2.406105833612818,0.15,33
x86,gcc,O1,DSA,10,14,8,8,0.3636363636363636,6.3,63,1.317954340059955,0.1569337987584602,1,220,0.8636363636363636,0.0699300699300699,0.1433566433566433,0.1293706293706293,0.0,0.0,0.0,1,1,0,0,0,0,20,41,0,46,0.1293706293706293,5.266731678544579,2.587016254511548,0.2222222222222222,41
arm64,gcc,O0,DSA,1,2,1,1,1.0,15.0,15,1.4421960694793343,0.0,1,4,0.0,0.3947368421052631,0.0,0.3684210526315789,0.0,0.0,0.0,1,1,0,0,0,0,64,0,0,15,0.3684210526315789,4.388664196778505,2.154300874039968,0.1333333333333333,8
arm64,gcc,O2,DSA,26,47,11,11,0.1549295774647887,6.653846153846154,173,1.023389393471938,0.0096153846153846,1,158,0.0140845070422535,0.203862660944206,0.0021459227467811,0.0836909871244635,0.0,0.0,0.0021459227467811,1,1,0,0,14,0,144,2,1,96,0.0836909871244635,5.644604576034639,2.3939367396778954,0.2716763005780346,52
x86,gcc,O0,DSA,1,2,0,0,0.0,15.0,15,1.6517942021760046,0.1111111111111111,1,52,0.0,0.125,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,1,1,0,0,0,0,32,8,0,16,0.1666666666666666,4.289882797037174,2.636493371660458,0.1333333333333333,11
x86,gcc,O3,DSA,4,4,1,1,0.1666666666666666,8.0,32,1.2928973166639368,0.1038595413595413,1,78,1.6666666666666667,0.1290322580645161,0.1048387096774193,0.1854838709677419,0.0080645161290322,0.0,0.0,1,1,0,0,0,0,8,13,1,25,0.1854838709677419,4.476748718885495,2.6783740771034203,0.125,19
arm32,gcc,Os,DSA,1,1,0,0,0.0,19.0,19,0.871220508577823,0.1612903225806451,1,68,0.0,0.064516129032258,0.1075268817204301,0.043010752688172,0.032258064516129,0.0,0.021505376344086,1,1,0,0,0,0,8,12,3,9,0.043010752688172,4.571928094887362,1.8500932376678136,0.0526315789473684,17
arm32,gcc,O0,DSA,1,1,0,0,0.0,15.0,15,1.5002349125576169,0.0943396226415094,1,26,0.0,0.1886792452830188,0.0943396226415094,0.1886792452830188,0.0,0.0,0.0,1,1,0,0,0,0,24,5,0,13,0.1886792452830188,4.164735178725505,2.5712988506022323,0.0666666666666666,13
mips,gcc,O3,DSA,13,12,2,2,0.0869565217391304,6.6923076923076925,87,0.926738484475713,0.120303668288822,1,188,0.4782608695652174,0.2253521126760563,0.0633802816901408,0.1936619718309859,0.0,0.0,0.0035211267605633,1,1,0,0,4,0,96,19,1,64,0.1936619718309859,5.17008062382514,2.261853229223574,0.1379310344827586,41
mips,gcc,O1,DSA,1,2,0,0,0.0,18.0,18,1.7854048690958224,0.0666666666666666,1,26,0.0,0.2666666666666666,0.0444444444444444,0.1555555555555555,0.0,0.0,0.0222222222222222,1,1,0,0,1,0,40,3,1,12,0.1555555555555555,4.577852911399384,2.1582285765703126,0.1111111111111111,14
mips,gcc,Os,DSA,1,2,1,1,1.0,8.0,8,2.223609984438599,0.15,1,14,0.0,0.35,0.1,0.1,0.0,0.0,0.05,1,1,0,0,2,0,16,3,1,7,0.1,4.5,1.939353872167201,0.25,7
arm64,gcc,O3,DSA,3,1,0,0,0.0,11.0,33,0.8222769178560538,0.0943396226415094,1,20,0.0,0.0952380952380952,0.1309523809523809,0.0833333333333333,0.0357142857142857,0.0,0.0119047619047619,1,1,0,0,0,0,12,12,3,12,0.0833333333333333,4.8650895566832,2.5162028396484084,0.0303030303030303,30
x86,gcc,Os,DSA,17,25,2,2,0.05,5.647058823529412,96,1.0684321134232644,0.1904068452150293,1,370,1.45,0.0426966292134831,0.1662921348314607,0.1033707865168539,0.0067415730337078,0.0,0.0,1,1,0,0,0,0,56,74,3,63,0.1033707865168539,4.98756709531093,2.5100631419185846,0.2604166666666667,42
arm32,gcc,Os,DSA,17,13,5,5,0.1785714285714285,3.0,51,0.838939631339482,0.0188614987754155,1,124,0.0357142857142857,0.1363636363636363,0.0397727272727272,0.1136363636363636,0.0,0.0,0.0,1,1,0,0,4,0,28,7,0,34,0.1136363636363636,5.682557575474078,2.489581821793637,0.2549019607843137,42
riscv,gcc,O0,DSA,30,17,0,0,0.0,2.8,84,1.1295351524846535,0.0344444444444444,1,106,0.0,0.2440191387559808,0.0334928229665071,0.1291866028708134,0.0,0.0,0.0430622009569378,1,1,0,0,2,0,68,16,9,51,0.1291866028708134,5.6309482078929065,2.230300588430405,0.2023809523809523,46
x86,gcc,O1,DSA,1,4,2,2,0.6666666666666666,61.0,61,1.4837745819747414,0.2754820936639118,1,330,0.0,0.0633608815426997,0.2479338842975206,0.0881542699724518,0.0165289256198347,0.0,0.0110192837465564,1,1,0,0,0,0,64,94,6,39,0.0881542699724518,5.716964005138191,2.360755479842088,0.0655737704918032,36
arm32,gcc,O0,DSA,18,14,1,1,0.0333333333333333,5.5,99,0.8585618006618817,0.0259128290725864,1,296,0.1666666666666666,0.1487603305785124,0.024793388429752,0.1322314049586777,0.0,0.0,0.0165289256198347,1,1,0,0,0,0,40,15,6,69,0.1322314049586777,5.544834782169221,2.3265192494268736,0.1414141414141414,45
x86,gcc,Os,DSA,1,1,0,0,0.0,24.0,24,1.483566780446992,0.3133333333333333,1,150,0.0,0.06,0.28,0.06,0.02,0.0,0.0133333333333333,1,1,0,0,0,0,20,44,3,13,0.06,5.1217827543475725,2.172842129386604,0.0416666666666666,21
arm64,gcc,O0,DSA,1,2,0,0,0.0,8.0,8,1.5322988989484052,0.0,1,0,0.0,0.3333333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,1,1,0,0,0,0,32,0,0,8,0.2916666666666667,4.140319531114783,2.234697002530877,0.25,7
arm32,gcc,O1,DSA,1,2,0,0,0.0,5.0,5,1.6344506134104095,0.1153846153846153,1,14,0.0,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.0,0.0,0.0,1,1,0,0,0,0,0,3,0,6,0.1538461538461538,3.418295834054489,2.6214494179483894,0.4,4
mips,gcc,Os,DSA,1,3,0,0,0.0,6.0,6,1.7737554105229456,0.0588235294117647,1,10,0.0,0.2941176470588235,0.0,0.1764705882352941,0.0,0.0,0.0588235294117647,1,1,0,0,1,0,16,1,1,5,0.1764705882352941,4.084962500721157,1.9688738747207213,0.5,5
x86,gcc,O0,DSA,1,2,0,0,0.0,8.0,8,1.20327477560206,0.35,1,52,0.0,0.0666666666666666,0.3166666666666666,0.0833333333333333,0.0,0.0,0.0333333333333333,1,1,0,0,0,0,8,21,0,7,0.0833333333333333,3.8394774001865306,2.704306280145752,0.25,7
arm64,gcc,O2,DSA,19,17,4,4,0.1176470588235294,4.631578947368421,88,0.8729561264562069,0.0170953700039572,1,84,0.1176470588235294,0.2205323193916349,0.026615969581749,0.1863117870722433,0.0038022813688212,0.0,0.0,1,1,0,0,4,0,80,7,1,61,0.1863117870722433,5.668528236549846,2.481509525031101,0.1931818181818181,56
x86,gcc,Os,DSA,6,8,1,1,0.0833333333333333,6.5,39,1.2626587077398543,0.1609338285654075,1,112,1.25,0.0736196319018405,0.1349693251533742,0.1411042944785276,0.0061349693251533,0.0,0.0,1,1,0,0,0,0,24,22,1,29,0.1411042944785276,5.221037022124547,2.7120195552760915,0.2051282051282051,22
riscv,gcc,O0,DSA,13,6,0,0,0.0,2.6153846153846154,34,1.1197872683240464,0.0338360985419808,1,28,0.0,0.238095238095238,0.0357142857142857,0.1428571428571428,0.0,0.0,0.0238095238095238,1,1,0,0,0,0,44,5,2,20,0.1428571428571428,5.510969396317108,2.215304398728098,0.1764705882352941,28
mips,gcc,O2,DSA,1,1,0,0,0.0,53.0,53,1.3182903171193596,0.2627118644067797,1,66,0.0,0.2203389830508474,0.1864406779661017,0.1610169491525423,0.0423728813559322,0.0,0.0338983050847457,1,1,0,0,0,0,40,26,7,28,0.1610169491525423,4.924560598924353,2.7079045986488124,0.0188679245283018,39
mips,gcc,O3,DSA,7,3,2,2,0.25,18.142857142857142,127,1.20311200211782,0.2231657231657231,1,164,6.875,0.1828908554572271,0.1799410029498525,0.1297935103244837,0.0353982300884955,0.0117994100294985,0.0943952802359882,1,1,0,0,0,0,88,93,40,80,0.1297935103244837,5.716700148823467,3.054380054078248,0.0236220472440944,82
arm32,gcc,O0,DSA,10,10,1,1,0.0555555555555555,6.9,69,0.8599253984296047,0.0192184880007002,1,218,0.1111111111111111,0.1219512195121951,0.0284552845528455,0.0853658536585365,0.0,0.0,0.0,1,1,0,0,6,0,24,7,0,39,0.0853658536585365,5.399605620931814,1.9804894358939875,0.144927536231884,44
arm64,gcc,O1,DSA,1,2,1,1,1.0,7.0,7,1.6236757305207852,0.0,1,2,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1,1,0,0,0,0,16,0,0,5,0.2,4.280394654123194,2.1149798205164814,0.2857142857142857,5
x86,gcc,O0,DSA,5,4,0,0,0.0,3.8,19,1.334399507066259,0.0583554376657824,1,56,0.8571428571428571,0.1428571428571428,0.0857142857142857,0.2,0.0,0.0,0.0,1,1,0,0,0,0,16,6,0,14,0.2,4.195816222986016,2.59849652022597,0.2105263157894736,11
x86,gcc,Os,DSA,1,6,0,0,0.0,35.0,35,1.6222524804365936,0.0709219858156028,1,62,0.0,0.1205673758865248,0.0709219858156028,0.2056737588652482,0.0,0.0,0.0,1,1,0,0,0,0,24,10,0,36,0.2056737588652482,4.824852115622916,2.738404716552673,0.1714285714285714,17
arm32,gcc,O0,DSA,10,15,7,7,0.3043478260869565,7.6,76,0.993768365291572,0.0305854343494095,1,210,0.2608695652173913,0.118705035971223,0.0323741007194244,0.0827338129496402,0.0,0.0,0.0,1,1,0,0,0,0,48,9,0,44,0.0827338129496402,5.14481159969907,2.224078937678495,0.1973684210526315,33
arm64,gcc,O2,DSA,3,6,0,0,0.0,10.666666666666666,32,1.176901174635601,0.0,1,18,0.0,0.2409638554216867,0.0,0.1927710843373494,0.0,0.0,0.0,1,1,0,0,0,0,64,0,0,21,0.1927710843373494,5.03611432991906,2.091949128206855,0.1875,21
arm64,gcc,O0,DSA,18,15,0,0,0.0,4.055555555555555,73,0.5870847651829598,0.0015015015015015,1,92,0.032258064516129,0.1715686274509804,0.0049019607843137,0.1323529411764706,0.0,0.0,0.0,1,1,0,0,0,0,64,1,0,43,0.1323529411764706,4.717602327212062,2.321390500620176,0.2054794520547945,34
mips,gcc,Os,DSA,5,4,2,2,0.2857142857142857,9.4,47,1.1189285748330955,0.2656084656084655,1,90,0.4285714285714285,0.2518518518518518,0.0444444444444444,0.1851851851851851,0.0,0.0,0.0296296296296296,1,1,0,0,3,0,48,10,4,35,0.1851851851851851,5.293593761460781,2.3470938290248253,0.0851063829787234,34
arm32,gcc,O2,DSA,19,15,8,8,0.25,5.315789473684211,101,0.8497444899181792,0.033714505682469,1,312,0.21875,0.1397379912663755,0.0283842794759825,0.1375545851528384,0.0,0.0,0.0152838427947598,1,1,0,0,0,0,264,20,7,88,0.1375545851528384,6.200457420657495,2.31836056747011,0.1485148514851485,67
riscv,gcc,O0,DSA,8,3,1,1,0.1111111111111111,3.25,26,1.6069092308870818,0.0334821428571428,1,14,0.0,0.2923076923076923,0.0307692307692307,0.1538461538461538,0.0,0.0,0.0307692307692307,1,1,0,0,0,0,42,4,2,19,0.1538461538461538,5.408315358667542,1.9991372080085337,0.1153846153846153,23
mips,gcc,O0,DSA,21,12,0,0,0.0,7.809523809523809,164,0.9160319702575354,0.243853769600904,1,374,0.032258064516129,0.1515151515151515,0.1087344028520499,0.1390374331550802,0.0,0.0267379679144385,0.0837789661319073,1,1,0,0,2,0,40,108,47,115,0.1390374331550802,4.430613325703811,2.757495797797363,0.073170731707317,40
mips,gcc,O1,DSA,1,2,1,1,1.0,18.0,18,1.7003685755035065,0.0892857142857142,1,34,0.0,0.2678571428571428,0.0714285714285714,0.1607142857142857,0.0,0.0,0.0178571428571428,1,1,0,0,1,0,48,5,1,15,0.1607142857142857,4.507108690152151,2.085490063482016,0.1111111111111111,14
mips,gcc,O0,DSA,1,2,1,1,1.0,25.0,25,1.667308160641687,0.1194029850746268,1,44,0.0,0.2537313432835821,0.1044776119402985,0.1641791044776119,0.0,0.0,0.0149253731343283,1,1,0,0,2,0,24,8,1,17,0.1641791044776119,4.757746299034343,2.2367177106004803,0.08,19
arm64,gcc,Os,DSA,1,1,0,0,0.0,3.0,3,0.5974547231656377,0.0,0,4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,2.617492461184755,1.7709505944546688,0.3333333333333333,2
mips,gcc,Os,DSA,1,2,1,1,1.0,9.0,9,2.0403369662292654,0.1904761904761904,1,18,0.0,0.3333333333333333,0.1428571428571428,0.0952380952380952,0.0,0.0,0.0476190476190476,1,1,0,0,2,0,16,4,1,7,0.0952380952380952,4.447702779220089,2.123199115426225,0.2222222222222222,8
arm32,gcc,Os,DSA,1,5,0,0,0.0,18.0,18,1.6379194799660073,0.0597014925373134,1,38,0.0,0.1492537313432835,0.044776119402985,0.1641791044776119,0.0,0.0,0.0149253731343283,1,1,0,0,2,0,0,4,1,14,0.1641791044776119,4.878230343099487,2.508170676911447,0.2777777777777778,16
x86,gcc,O0,DSA,3,7,0,0,0.0,15.666666666666666,47,1.5793022163832149,0.1152450430228207,1,114,1.25,0.1206030150753768,0.1105527638190954,0.1608040201005025,0.0,0.0,0.0,1,1,0,0,0,0,16,22,0,43,0.1608040201005025,4.279116794739625,2.6287120747489,0.1489361702127659,20
arm32,gcc,O1,DSA,3,11,2,2,0.1666666666666666,18.33333333333333,55,1.5348515728117826,0.0739550929829151,1,136,0.1666666666666666,0.1191709844559585,0.0725388601036269,0.1088082901554404,0.0,0.0,0.005181347150259,1,1,0,0,0,0,416,15,1,31,0.1088082901554404,5.400915413206602,2.3125962694299345,0.2,36
riscv,gcc,O3,DSA,208,4,1,1,0.0047619047619047,1.1875,247,0.488560383486316,0.4444969093406593,1,70,0.0,0.1901743264659271,0.1077654516640253,0.1664025356576862,0.0380348652931854,0.0,0.0332805071315372,1,1,0,0,0,0,160,89,37,136,0.1664025356576862,6.819062895238699,2.491359959857033,0.0161943319838056,146
arm64,gcc,O0,DSA,4,3,0,0,0.0,4.5,18,0.9275036440118538,0.0,1,10,0.0,0.28,0.0,0.26,0.0,0.0,0.0,1,1,0,0,0,0,48,0,0,15,0.26,4.284343412133987,2.3644310015906265,0.1666666666666666,14
arm32,gcc,O0,DSA,4,3,0,0,0.0,5.25,21,1.1051652008060222,0.0444664031620553,1,38,0.0,0.1549295774647887,0.0422535211267605,0.1549295774647887,0.0,0.0,0.0,1,1,0,0,0,0,20,3,0,15,0.1549295774647887,4.704448698502607,2.4621058193450094,0.1428571428571428,18
x86,gcc,O2,DSA,23,22,14,13,0.3255813953488372,15.565217391304348,358,1.3797577670912582,0.1604150321491148,1,2322,17.627906976744185,0.0501002004008016,0.3090180360721443,0.057314629258517,0.0188376753507014,0.0,0.0208416833667334,1,1,0,0,0,0,4,823,83,204,0.057314629258517,5.957943601185121,2.3137194615920174,0.0614525139664804,76
mips,gcc,O0,DSA,4,2,1,1,0.25,11.75,47,1.0844569992561606,0.095180250783699,1,82,0.0,0.2413793103448276,0.0862068965517241,0.1810344827586207,0.0,0.0,0.0258620689655172,1,1,0,0,0,0,32,13,3,28,0.1810344827586207,4.388980273900855,2.347871865713408,0.0425531914893617,30
mips,gcc,O1,DSA,11,10,3,3,0.1578947368421052,5.909090909090909,65,0.9828264451548888,0.1488160220997749,1,136,0.3157894736842105,0.1772151898734177,0.1012658227848101,0.1455696202531645,0.0,0.0,0.0126582278481012,1,1,0,0,4,0,48,18,2,28,0.1455696202531645,4.500552786135142,2.375524610401841,0.1538461538461538,36
arm64,gcc,Os,DSA,1,2,1,1,1.0,5.0,5,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,3.1841837197791887,0.7219280948873623,0.4,2
riscv,gcc,O1,DSA,12,2,0,0,0.0,1.6666666666666667,20,0.8334492674546269,0.0791666666666666,1,28,0.0,0.2954545454545454,0.0227272727272727,0.0681818181818181,0.0,0.0,0.0909090909090909,1,1,0,0,1,0,0,5,4,13,0.0681818181818181,4.6310280831124775,2.128879840601356,0.1,16
arm32,gcc,O1,DSA,17,26,5,5,0.1219512195121951,5.176470588235294,88,1.1158083484699235,0.0519273978585352,1,312,0.2195121951219512,0.0808383233532934,0.0508982035928143,0.0568862275449101,0.0,0.0,0.0089820359281437,1,1,0,0,2,0,56,20,3,42,0.0568862275449101,5.582836540949576,2.127974311194063,0.2954545454545454,58
mips,gcc,O0,DSA,1,1,0,0,0.0,14.0,14,1.7787520157747132,0.1666666666666666,1,22,0.0,0.3,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0333333333333333,1,1,0,0,1,0,8,5,1,9,0.1333333333333333,4.615764637179025,2.420788168342149,0.0714285714285714,12
riscv,gcc,O2,DSA,76,19,7,6,0.075268817204301,1.6842105263157894,128,0.8602326598399034,0.0908595059910849,1,108,0.0,0.2522255192878338,0.0356083086053412,0.1335311572700296,0.0,0.0,0.0563798219584569,1,1,0,0,3,0,144,31,19,85,0.1335311572700296,6.204775706657943,2.192046747709518,0.1484375,71
riscv,gcc,O3,DSA,18,6,2,2,0.0909090909090909,1.8888888888888888,34,0.8254566348287936,0.0378787878787878,1,34,0.0,0.2409638554216867,0.036144578313253,0.1325301204819277,0.0,0.0,0.036144578313253,1,1,0,0,0,0,0,6,3,20,0.1325301204819277,5.102553645830468,2.144705165133159,0.1764705882352941,24
arm32,gcc,O0,DSA,16,17,1,1,0.032258064516129,5.25,84,0.7821753248019211,0.0200980687888007,1,234,0.1612903225806451,0.1236749116607773,0.0353356890459364,0.1095406360424028,0.0,0.0,0.0,1,1,0,0,3,0,36,10,0,46,0.1095406360424028,5.430374328200077,2.1165176827311423,0.2023809523809523,37
x86,gcc,O0,DSA,11,9,1,1,0.0555555555555555,4.363636363636363,48,1.1839638242050474,0.0745954561235025,1,142,1.4444444444444444,0.1005291005291005,0.1375661375661375,0.1269841269841269,0.0,0.0,0.0,1,1,0,0,0,0,32,26,0,33,0.1269841269841269,4.938442129729841,2.5810590305707004,0.1875,28
arm32,gcc,O0,DSA,1,1,0,0,0.0,11.0,11,1.4169529627434465,0.0606060606060606,1,12,0.0,0.1818181818181818,0.0606060606060606,0.1515151515151515,0.0,0.0,0.0,1,1,0,0,0,0,12,2,0,8,0.1515151515151515,4.334962500721156,2.472635893885175,0.0909090909090909,10
arm64,gcc,O0,DSA,1,1,0,0,0.0,13.0,13,1.427621040549649,0.0,1,0,0.0,0.3714285714285714,0.0,0.3428571428571428,0.0,0.0,0.0,1,1,0,0,0,0,64,0,0,13,0.3428571428571428,4.1259338915848,2.053437549588713,0.0769230769230769,9
mips,gcc,O3,DSA,1,2,0,0,0.0,16.0,16,1.6655407895623338,0.0576923076923076,1,32,0.0,0.2692307692307692,0.0384615384615384,0.173076923076923,0.0,0.0,0.0192307692307692,1,1,0,0,1,0,32,3,1,14,0.173076923076923,4.667434179450871,2.104409845438834,0.125,15
arm64,gcc,O1,DSA,31,31,12,9,0.2,9.548387096774194,296,0.7746531013918874,0.0193176178660049,1,200,1.05,0.1687041564792176,0.0819070904645476,0.1198044009779951,0.0293398533007334,0.0,0.0232273838630806,1,1,0,0,3,0,288,86,35,161,0.1198044009779951,6.16733732024026,2.765820883017564,0.1047297297297297,93
arm32,gcc,O3,DSA,5,4,0,0,0.0,33.0,165,1.1152960471831626,0.0985425199166174,1,632,11.428571428571429,0.0644067796610169,0.0971751412429378,0.0745762711864406,0.0271186440677966,0.0,0.03954802259887,1,1,0,0,0,0,120,121,43,108,0.0745762711864406,6.120478548635229,2.066295309282385,0.0242424242424242,111
arm64,gcc,O2,DSA,3,3,0,0,0.0,5.333333333333333,16,1.1492407340121191,0.0,1,10,0.0,0.2040816326530612,0.0,0.1632653061224489,0.0,0.0,0.0,1,1,0,0,1,0,32,0,0,10,0.1632653061224489,4.686889062229567,2.275466804466603,0.1875,14
x86,gcc,O0,DSA,1,3,1,1,0.5,13.0,13,1.4634554793281596,0.1311475409836065,1,52,0.0,0.081967213114754,0.1311475409836065,0.1311475409836065,0.0,0.0,0.0,1,1,0,0,0,0,8,8,0,12,0.1311475409836065,4.085556385029652,2.654719541216842,0.2307692307692307,11
mips,gcc,O3,DSA,24,26,8,8,0.1666666666666666,5.125,123,1.2119437122078378,0.184781810356523,1,292,0.5208333333333334,0.1769436997319035,0.1420911528150134,0.1581769436997319,0.0,0.0,0.002680965147453,1,1,0,0,14,0,48,54,1,66,0.1581769436997319,4.857915122849207,2.4402268874509603,0.2113821138211382,51
arm32,gcc,O1,DSA,18,29,6,6,0.1333333333333333,6.555555555555555,118,1.0116178700264946,0.0417729562389255,1,354,0.1777777777777777,0.074398249452954,0.0415754923413566,0.061269146608315,0.0,0.0,0.0087527352297593,1,1,0,0,2,0,828,23,4,56,0.061269146608315,5.958945968111167,2.0336412533896726,0.2457627118644068,67
mips,gcc,O1,DSA,1,2,1,1,1.0,17.0,17,1.8480688257911204,0.1304347826086956,1,32,0.0,0.2826086956521739,0.108695652173913,0.1304347826086956,0.0,0.0,0.0217391304347826,1,1,0,0,2,0,32,6,1,13,0.1304347826086956,4.5709148067725724,2.207381994457416,0.1176470588235294,15
x86,gcc,O0,DSA,5,6,0,0,0.0,5.2,26,1.030439845906991,0.0549093183239524,1,66,1.2222222222222223,0.1,0.11,0.14,0.0,0.0,0.0,1,1,0,0,0,0,20,11,0,19,0.14,4.861356052628345,2.6739201946480247,0.2307692307692307,21
arm32,gcc,O3,DSA,3,3,0,0,0.0,4.0,12,1.5319159478468265,0.0679012345679012,1,26,0.25,0.1702127659574468,0.0638297872340425,0.1276595744680851,0.0,0.0,0.0,1,1,0,0,1,0,0,3,0,10,0.1276595744680851,4.593069207771888,2.2759419422229965,0.25,11
arm64,gcc,O0,DSA,1,1,0,0,0.0,11.0,11,1.4325004807716146,0.0,1,2,0.0,0.3548387096774194,0.0,0.3225806451612903,0.0,0.0,0.0,1,1,0,0,0,0,48,0,0,11,0.3225806451612903,4.126950016748872,2.0573461888751106,0.0909090909090909,9
riscv,gcc,O2,DSA,75,42,14,14,0.1217391304347826,3.2133333333333334,241,0.7737647434933413,0.1130887930105321,1,252,0.017391304347826,0.2514071294559099,0.0694183864915572,0.0469043151969981,0.0,0.0,0.099437148217636,1,1,0,0,0,0,1648,90,53,135,0.0469043151969981,6.090735434565655,2.2241271062728862,0.1742738589211618,73
x86,gcc,O0,DSA,8,8,0,0,0.0,4.875,39,1.5433679789324966,0.0780981422669402,1,132,1.0,0.1105263157894736,0.1157894736842105,0.1526315789473684,0.0,0.0,0.0,1,1,0,0,0,0,36,22,0,40,0.1526315789473684,4.714817899529666,2.6580837532757733,0.2051282051282051,20
riscv,gcc,O0,DSA,5,2,1,1,0.2,4.6,23,1.5435832678602228,0.0413793103448275,1,12,0.0,0.3114754098360656,0.0327868852459016,0.1967213114754098,0.0,0.0,0.0655737704918032,1,1,0,0,1,0,48,6,4,19,0.1967213114754098,5.296930695423674,2.2623422924252914,0.0869565217391304,18
arm32,gcc,O0,DSA,1,2,1,1,1.0,22.0,22,1.6752893685201675,0.0454545454545454,1,24,0.0,0.2424242424242424,0.0454545454545454,0.1818181818181818,0.0,0.0,0.0,1,1,0,0,1,0,32,3,0,19,0.1818181818181818,4.865634510263741,2.4592130549854776,0.0909090909090909,16
arm32,gcc,O3,DSA,4,4,0,0,0.0,4.5,18,1.0892202027341549,0.0694078947368421,1,74,0.1666666666666666,0.09375,0.0625,0.1354166666666666,0.0,0.0,0.0,1,1,0,0,0,0,0,6,0,15,0.1354166666666666,4.384183719779188,2.2889972339651994,0.2222222222222222,16
