has_aes_sbox,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,rodata_refs_count,stack_frame_size,bitwise_ops,arithmetic_ops,cyclomatic_complexity_density,architecture_arm32,architecture_arm64,architecture_avr,architecture_mips,architecture_riscv,architecture_x86,compiler_gcc,optimization_O0,optimization_O1,optimization_O2,optimization_O3,optimization_Os,label
1,5,8,5,1,1,0.125,7.8,2,7,39,1.1739381736024628,0.2314285714285714,1,74,0.375,0.21,0.12,0.15,0.0,0.01,2,6,4,40,13,21,0.1282051282051282,False,False,False,True,False,False,True,False,True,False,False,False,AES
1,18,30,14,5,4,0.1666666666666666,5.833333333333333,3,20,105,0.8157573095591433,0.0616997117525976,1,214,0.6333333333333333,0.102803738317757,0.058411214953271,0.0887850467289719,0.0023364485981308,0.02803738317757,9,21,0,112,37,59,0.1333333333333333,False,True,False,False,False,False,True,False,False,False,False,True,AES
1,5,12,9,5,5,0.4166666666666667,9.8,2,10,49,1.505903383425841,0.1036536999776436,1,120,1.5833333333333333,0.0990566037735849,0.1084905660377358,0.1839622641509433,0.0,0.0,3,9,0,72,23,47,0.1836734693877551,False,False,False,False,False,True,True,False,False,True,False,False,AES
1,3,5,4,0,0,0.0,4.333333333333333,2,5,13,1.3338325418487875,0.1047297297297297,1,52,1.4,0.0847457627118644,0.1525423728813559,0.1186440677966101,0.0,0.0,1,4,0,20,9,9,0.3076923076923077,False,False,False,False,False,True,True,False,True,False,False,False,AES
1,8,8,2,0,0,0.0,1.5,3,9,12,0.7143382238024019,0.03125,1,10,0.0,0.2333333333333333,0.0333333333333333,0.1,0.0,0.0333333333333333,1,7,0,0,2,7,0.1666666666666666,False,False,False,False,True,False,True,False,True,False,False,False,AES
1,1,69,70,0,0,0.0,379.0,0,2,379,1.9582521761327407,0.1917475728155339,1,1054,0.0,0.0861650485436893,0.0758495145631067,0.1341019417475728,0.0740291262135922,0.0418689320388349,0,69,0,4,194,289,0.1846965699208443,False,False,True,False,False,False,True,True,False,False,False,False,AES
1,6,9,5,0,0,0.0,4.333333333333333,3,8,26,0.9583255039939176,0.0144927536231884,1,40,0.4444444444444444,0.1546391752577319,0.0412371134020618,0.1134020618556701,0.0,0.0,3,6,1,32,4,17,0.1923076923076923,False,True,False,False,False,False,True,False,False,False,True,False,AES
1,9,18,11,1,1,0.0555555555555555,6.333333333333333,2,14,57,1.3742957881900035,0.1197379530712863,1,124,0.6666666666666666,0.0737327188940092,0.1105990783410138,0.1705069124423963,0.0092165898617511,0.0,3,15,0,36,24,44,0.1929824561403508,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,6,9,5,3,3,0.3333333333333333,3.333333333333333,1,7,20,0.9045711500735688,0.0611879160266257,1,82,0.2222222222222222,0.1121495327102803,0.0560747663551401,0.1308411214953271,0.0,0.0186915887850467,2,7,0,0,8,18,0.25,True,False,False,False,False,False,True,False,False,False,False,True,AES
1,11,16,7,4,3,0.25,4.181818181818182,1,11,46,0.6915993870967785,0.0222050045913682,1,130,0.25,0.1039603960396039,0.0346534653465346,0.1039603960396039,0.0,0.0,5,11,0,0,7,33,0.1521739130434782,True,False,False,False,False,False,True,False,False,False,False,True,AES
1,1,1,2,0,0,0.0,15.0,1,2,15,1.4354771261783124,0.1166666666666666,1,48,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0333333333333333,0,1,0,24,7,7,0.1333333333333333,True,False,False,False,False,False,True,False,True,False,False,False,AES
1,9,15,8,0,0,0.0,4.444444444444445,1,12,40,1.447042008715152,0.06229281118132,1,98,1.0666666666666669,0.1258278145695364,0.1059602649006622,0.1655629139072847,0.0,0.0,4,11,0,28,16,31,0.2,False,False,False,False,False,True,True,True,False,False,False,False,AES
1,15,18,5,1,1,0.0555555555555555,1.3333333333333333,2,16,20,0.7852631910002897,0.1107142857142857,1,18,0.0555555555555555,0.1764705882352941,0.0784313725490196,0.1176470588235294,0.0,0.0588235294117647,4,14,0,0,7,9,0.25,False,False,False,False,True,False,True,False,False,True,False,False,AES
1,12,20,10,1,1,0.05,4.083333333333333,2,14,49,1.2241643074422643,0.1557183695243396,1,188,1.5,0.0881057268722467,0.158590308370044,0.1013215859030837,0.0088105726872246,0.0,6,14,0,36,36,34,0.2040816326530612,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,5,7,4,2,2,0.2857142857142857,6.0,1,6,30,0.8746988338379713,0.0068965517241379,1,24,0.1428571428571428,0.2195121951219512,0.0121951219512195,0.1707317073170731,0.0,0.0,2,5,0,32,1,20,0.1333333333333333,False,True,False,False,False,False,True,False,True,False,False,False,AES
1,5,13,10,0,0,0.0,6.8,1,12,34,1.5251308612949086,0.0659619773979847,1,88,0.2307692307692307,0.1269841269841269,0.0634920634920634,0.1031746031746031,0.0,0.0,3,10,3,0,8,20,0.2941176470588235,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,4,7,5,0,0,0.0,13.0,2,7,52,1.5352452134887429,0.1326956271576524,1,114,0.2857142857142857,0.2129032258064516,0.1032258064516129,0.1483870967741935,0.0064516129032258,0.032258064516129,2,5,5,56,21,35,0.0961538461538461,False,False,False,True,False,False,True,False,False,False,True,False,AES
1,5,7,4,1,1,0.1428571428571428,5.6,1,6,28,0.9981873379923524,0.0414849856026326,1,72,0.1428571428571428,0.1454545454545454,0.0363636363636363,0.1454545454545454,0.0,0.0181818181818181,2,5,0,28,6,22,0.1428571428571428,True,False,False,False,False,False,True,True,False,False,False,False,AES
1,1,2,3,1,1,0.5,12.0,1,3,12,1.4582668142328377,0.1333333333333333,1,52,0.0,0.0833333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0,2,0,8,8,12,0.25,False,False,False,False,False,True,True,True,False,False,False,False,AES
1,3,5,4,0,0,0.0,4.0,1,5,12,1.8162341472447887,0.0238095238095238,1,14,0.0,0.2272727272727272,0.0,0.1363636363636363,0.0,0.0454545454545454,1,4,2,16,1,5,0.3333333333333333,False,False,False,True,False,False,True,False,False,False,True,False,AES
1,1,1,2,1,1,1.0,34.0,1,2,34,1.4908630929976123,0.0776699029126213,1,72,0.0,0.2427184466019417,0.0679611650485436,0.1941747572815534,0.0,0.0097087378640776,0,1,1,56,8,25,0.0588235294117647,False,False,False,True,False,False,True,True,False,False,False,False,AES
1,14,21,9,0,0,0.0,4.714285714285714,2,15,66,0.933024049770772,0.0105479148181011,1,140,0.0952380952380952,0.1666666666666666,0.0175438596491228,0.1578947368421052,0.0,0.0,6,15,0,40,4,47,0.1363636363636363,True,False,False,False,False,False,True,True,False,False,False,False,AES
1,4,8,6,0,0,0.0,13.25,2,8,53,1.1519300958850152,0.045110044017607,1,112,0.25,0.1767955801104972,0.0386740331491712,0.143646408839779,0.0,0.011049723756906,1,7,3,44,9,38,0.1132075471698113,True,False,False,False,False,False,True,True,False,False,False,False,AES
1,5,6,3,1,1,0.1666666666666666,18.8,1,3,94,1.2398313871018165,0.418821412505623,1,70,3.8333333333333335,0.2466666666666666,0.2466666666666666,0.0866666666666666,0.0133333333333333,0.1066666666666666,2,4,0,16,53,37,0.0319148936170212,False,False,False,True,False,False,True,False,True,False,False,False,AES
0,2,1,1,0,0,0.0,1.5,2,2,3,0.9838600502372497,0.125,0,0,0.0,0.4,0.0,0.0,0.0,0.2,0,1,0,0,1,2,0.3333333333333333,False,False,False,False,True,False,True,False,True,False,False,False,AES
1,4,8,6,0,0,0.0,7.75,2,8,31,1.4635505085481932,0.0808951584813653,1,78,0.25,0.1333333333333333,0.075,0.1166666666666666,0.0,0.0083333333333333,2,6,1,40,10,20,0.1935483870967742,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,18,33,17,4,4,0.1212121212121212,9.22222222222222,2,19,166,1.09638973945535,0.052538122752458,1,270,0.2727272727272727,0.2248803827751196,0.0645933014354067,0.1818181818181818,0.0,0.0023923444976076,10,23,11,100,28,95,0.1024096385542168,False,False,False,True,False,False,True,True,False,False,False,False,AES
1,7,10,5,0,0,0.0,6.428571428571429,1,8,45,0.7316078035033081,0.0084033613445378,1,50,0.0,0.1969696969696969,0.0075757575757575,0.1742424242424242,0.0,0.0,3,7,0,48,1,30,0.1111111111111111,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,1,1,2,0,0,0.0,20.0,1,2,20,1.3475300377806458,0.05,1,48,0.0,0.1125,0.0375,0.1125,0.0,0.0125,0,1,0,32,4,12,0.1,True,False,False,False,False,False,True,True,False,False,False,False,AES
1,3,4,3,0,0,0.0,10.0,2,4,30,1.4017045671817756,0.1867521367521367,1,62,0.0,0.2278481012658227,0.1392405063291139,0.1392405063291139,0.0,0.0126582278481012,1,3,2,32,12,18,0.1,False,False,False,True,False,False,True,False,False,False,False,True,AES
1,6,11,7,0,0,0.0,5.166666666666667,2,10,31,0.9406949911725954,0.0,1,26,0.0,0.1948051948051948,0.0,0.1298701298701298,0.0,0.0,2,9,1,48,0,17,0.2258064516129032,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,50,67,19,3,2,0.044776119402985,2.72,2,46,136,0.9162900691000648,0.1114236874236874,1,82,0.0,0.243076923076923,0.0492307692307692,0.1138461538461538,0.0,0.0738461538461538,4,63,0,108,40,79,0.1397058823529411,False,False,False,False,True,False,True,False,False,False,True,False,AES
1,20,33,15,1,1,0.0303030303030303,6.6,1,24,132,1.1182146411803529,0.1920781649291621,1,492,0.9090909090909092,0.0734375,0.1296875,0.0671875,0.0671875,0.0546875,10,23,0,4,118,101,0.1136363636363636,False,False,True,False,False,False,True,False,False,False,False,True,AES
1,6,9,5,0,0,0.0,6.0,2,8,36,0.7839754758159749,0.0229329245633593,1,92,0.2222222222222222,0.140625,0.03125,0.140625,0.0,0.0,2,7,0,40,4,23,0.1388888888888889,True,False,False,False,False,False,True,True,False,False,False,False,AES
1,37,83,48,15,15,0.180722891566265,4.8108108108108105,2,29,178,1.0947512044256744,0.023494559238074,1,542,0.072289156626506,0.1119402985074626,0.0388059701492537,0.053731343283582,0.0,0.0,24,59,17,36,26,97,0.2696629213483146,True,False,False,False,False,False,True,False,True,False,False,False,AES
1,1,1,2,0,0,0.0,4.0,1,2,4,0.9568136700495734,0.3,1,14,0.0,0.3,0.1,0.1,0.0,0.2,0,1,0,0,3,3,0.5,False,False,False,False,True,False,True,False,False,False,True,False,AES
1,17,24,9,6,6,0.25,4.0,2,16,68,0.7849858732969855,0.0339634221987163,1,140,0.4166666666666667,0.1378091872791519,0.0424028268551236,0.0954063604240282,0.0070671378091872,0.0141342756183745,8,16,0,64,16,45,0.1323529411764706,False,True,False,False,False,False,True,False,False,False,False,True,AES
1,52,66,16,9,5,0.1363636363636363,1.8846153846153848,1,28,98,0.483581212620418,0.0451631701631701,1,70,0.0,0.241860465116279,0.0372093023255813,0.1209302325581395,0.0093023255813953,0.0232558139534883,10,56,0,88,13,52,0.1632653061224489,False,False,False,False,True,False,True,False,False,False,False,True,AES
1,1,2,3,0,0,0.0,17.0,1,3,17,1.6113443161258312,0.0634920634920634,1,22,0.0,0.0793650793650793,0.0634920634920634,0.238095238095238,0.0,0.0,0,2,0,16,4,17,0.1764705882352941,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,4,4,2,1,1,0.25,2.75,2,5,11,1.212478778156567,0.0694444444444444,1,8,0.0,0.2413793103448276,0.0689655172413793,0.0689655172413793,0.0,0.1034482758620689,0,4,0,0,5,7,0.1818181818181818,False,False,False,False,True,False,True,False,True,False,False,False,AES
1,15,21,8,0,0,0.0,3.1333333333333333,1,19,47,1.2544179885018878,0.0563390313390313,1,66,0.0,0.2644628099173554,0.0330578512396694,0.1157024793388429,0.0,0.0578512396694214,3,18,2,36,11,32,0.1702127659574468,False,False,False,False,True,False,True,True,False,False,False,False,AES
1,1,1,2,0,0,0.0,22.0,1,2,22,1.6469051182605328,0.0961538461538461,1,38,0.0,0.25,0.0769230769230769,0.1538461538461538,0.0,0.0192307692307692,0,1,1,48,5,13,0.0909090909090909,False,False,False,True,False,False,True,False,True,False,False,False,AES
1,70,85,17,9,9,0.1058823529411764,1.985714285714285,2,76,139,0.8060031676384438,0.0484863945578231,1,116,0.0117647058823529,0.254957507082153,0.0339943342776204,0.178470254957507,0.0,0.0283286118980169,9,76,0,120,22,91,0.1223021582733813,False,False,False,False,True,False,True,False,False,False,True,False,AES
1,1,1,2,0,0,0.0,21.0,1,2,21,1.6892473237354817,0.1,1,44,0.0,0.28,0.06,0.14,0.0,0.04,0,1,1,48,5,14,0.0952380952380952,False,False,False,True,False,False,True,False,False,True,False,False,AES
1,1,1,2,0,0,0.0,7.0,1,2,7,1.3675885875501923,0.0909090909090909,1,24,0.0,0.1212121212121212,0.0909090909090909,0.1818181818181818,0.0,0.0,0,1,0,0,3,6,0.2857142857142857,True,False,False,False,False,False,True,False,True,False,False,False,AES
1,26,30,6,0,0,0.0,1.9615384615384608,3,29,51,0.6782626316819383,0.0353479853479853,1,44,0.0,0.2459016393442623,0.0327868852459016,0.1475409836065573,0.0,0.0327868852459016,3,27,0,32,8,30,0.1176470588235294,False,False,False,False,True,False,True,False,False,True,False,False,AES
1,4,4,2,0,0,0.0,4.75,2,5,19,1.5493610532044746,0.0192307692307692,1,6,0.0,0.2444444444444444,0.0222222222222222,0.1333333333333333,0.0,0.0222222222222222,0,4,0,24,2,11,0.1052631578947368,False,False,False,False,True,False,True,True,False,False,False,False,AES
1,30,70,42,1,1,0.0142857142857142,10.7,1,36,321,1.2458167621211274,0.0906386272457701,1,422,0.1857142857142857,0.2060150375939849,0.0872180451127819,0.1714285714285714,0.0,0.0030075187969924,16,54,53,48,60,137,0.1308411214953271,False,False,False,True,False,False,True,True,False,False,False,False,AES
1,1,1,2,0,0,0.0,7.0,1,2,7,1.3675885875501923,0.0909090909090909,1,24,0.0,0.1212121212121212,0.0909090909090909,0.1818181818181818,0.0,0.0,0,1,0,0,3,6,0.2857142857142857,True,False,False,False,False,False,True,False,False,True,False,False,AES
1,18,29,13,9,7,0.3103448275862069,3.1666666666666665,4,15,57,0.5985432585407585,0.0273125996810207,1,216,0.2068965517241379,0.1368078175895765,0.0390879478827361,0.1465798045602606,0.006514657980456,0.0,12,17,0,12,12,59,0.2280701754385964,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,32,37,7,6,6,0.1621621621621621,1.8125,2,36,58,0.7281364219772237,0.0286458333333333,1,40,0.0,0.2481203007518796,0.0300751879699248,0.1578947368421052,0.0,0.0300751879699248,3,34,0,80,8,33,0.1206896551724138,False,False,False,False,True,False,True,False,False,True,False,False,AES
1,1,1,2,0,0,0.0,31.0,1,2,31,1.5363744764042884,0.1267605633802817,1,58,0.0,0.2253521126760563,0.0985915492957746,0.1690140845070422,0.0,0.028169014084507,0,1,1,36,9,16,0.064516129032258,False,False,False,True,False,False,True,True,False,False,False,False,AES
1,1,10,11,10,10,1.0,39.0,0,2,39,1.9819528821396497,0.0384615384615384,1,28,0.0,0.125,0.0384615384615384,0.2403846153846154,0.0,0.0,0,10,0,4,4,25,0.282051282051282,False,False,False,False,False,True,True,False,True,False,False,False,AES
1,15,31,18,6,6,0.1935483870967742,7.0,2,25,105,1.056501706519688,0.2221855767220509,1,190,0.5483870967741935,0.1882845188284518,0.1255230125523012,0.1548117154811715,0.0,0.00836820083682,7,24,14,48,32,45,0.1714285714285714,False,False,False,True,False,False,True,False,True,False,False,False,AES
1,85,164,81,38,38,0.2317073170731707,3.8117647058823527,2,69,324,0.8222998194617906,0.0158517978914992,1,458,0.0426829268292682,0.1469767441860465,0.0111627906976744,0.0725581395348837,0.0,0.0083720930232558,49,115,24,128,21,185,0.25,False,True,False,False,False,False,True,False,False,False,False,True,AES
1,10,13,5,3,3,0.2307692307692307,38.5,2,9,385,0.9343388081096607,0.0220762095236002,1,358,0.0,0.1582622187742436,0.0310318076027928,0.1249030256012412,0.0093095422808378,0.0473235065942591,3,10,32,80,101,208,0.0129870129870129,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,1,1,2,1,1,1.0,11.0,1,2,11,1.5558270120034694,0.0930232558139534,1,24,0.0,0.0697674418604651,0.0930232558139534,0.1860465116279069,0.0,0.0,0,1,0,8,4,10,0.1818181818181818,False,False,False,False,False,True,True,False,True,False,False,False,AES
1,18,37,21,0,0,0.0,6.277777777777778,2,28,113,1.3983368788188744,0.0798146920166555,1,362,1.5405405405405406,0.0867158671586715,0.1420664206642066,0.1346863468634686,0.0018450184501845,0.003690036900369,7,30,0,48,79,103,0.1858407079646017,False,False,False,False,False,True,True,True,False,False,False,False,AES
1,4,9,7,1,1,0.1111111111111111,11.5,1,8,46,1.5351027851231906,0.0807246634794697,1,100,1.8888888888888888,0.1155778894472361,0.0954773869346733,0.2060301507537688,0.0050251256281407,0.0,2,7,0,88,19,48,0.1521739130434782,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,35,61,28,0,0,0.0,4.457142857142857,2,40,156,0.823463275179014,0.0,1,174,0.0,0.1716566866267465,0.0,0.1477045908183632,0.0,0.0,19,42,0,80,0,105,0.1794871794871795,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,33,59,28,5,5,0.0847457627118644,6.909090909090909,0,35,228,0.7780659732871684,0.0614721306676627,1,572,0.3728813559322034,0.1140583554376657,0.030946065428824,0.0954907161803713,0.0212201591511936,0.0061892130857648,25,34,0,76,42,176,0.1228070175438596,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,23,30,9,0,0,0.0,3.0869565217391304,2,27,71,1.283556671670786,0.0489622270312807,1,76,0.0,0.2525773195876288,0.0360824742268041,0.1546391752577319,0.0,0.0309278350515463,4,26,2,80,13,49,0.1267605633802817,False,False,False,False,True,False,True,True,False,False,False,False,AES
1,9,9,2,0,0,0.0,2.555555555555556,2,10,23,0.9002364468678328,0.0416666666666666,1,22,0.0,0.3333333333333333,0.0185185185185185,0.1851851851851851,0.0,0.037037037037037,0,9,0,32,3,18,0.0869565217391304,False,False,False,False,True,False,True,False,True,False,False,False,AES
1,11,17,8,2,2,0.1176470588235294,15.181818181818182,2,13,167,1.2013570326157736,0.0807747560658764,1,610,12.823529411764708,0.0990206746463547,0.2393906420021762,0.1153427638737758,0.0130576713819368,0.0174102285092491,5,12,22,60,236,148,0.0479041916167664,False,False,False,False,False,True,True,False,True,False,False,False,AES
1,1,1,2,1,1,1.0,10.0,1,2,10,1.768524010234864,0.2105263157894736,1,16,0.0,0.2105263157894736,0.1578947368421052,0.0526315789473684,0.0,0.0526315789473684,0,1,1,16,4,4,0.2,False,False,False,True,False,False,True,False,False,False,False,True,AES
1,14,19,7,2,2,0.1052631578947368,2.642857142857143,2,18,37,0.8929152882146065,0.0522675736961451,1,26,0.0,0.2045454545454545,0.0454545454545454,0.0681818181818181,0.0,0.0568181818181818,2,17,1,0,9,18,0.1891891891891892,False,False,False,False,True,False,True,False,False,False,False,True,AES
1,1,2,3,1,1,0.5,15.0,1,3,15,1.252484103490064,0.0166666666666666,1,30,0.0,0.0833333333333333,0.0166666666666666,0.1333333333333333,0.0,0.0,0,2,0,0,1,10,0.2,True,False,False,False,False,False,True,False,False,False,False,True,AES
1,5,11,8,4,4,0.3636363636363636,10.6,1,9,53,1.4670415810426198,0.0747988052417913,1,106,1.5454545454545454,0.0990990990990991,0.0855855855855855,0.2162162162162162,0.0,0.0,3,8,0,80,19,55,0.1509433962264151,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,8,14,8,2,2,0.1428571428571428,6.375,0,8,51,0.7495351994057912,0.022069922308546,1,124,0.2142857142857142,0.1324200913242009,0.0273972602739726,0.1324200913242009,0.0045662100456621,0.0,4,10,0,64,6,45,0.1568627450980392,True,False,False,False,False,False,True,False,False,True,False,False,AES
1,38,56,20,6,6,0.1071428571428571,13.526315789473683,1,38,514,0.7800380780727795,0.0133932665199355,1,546,0.0,0.1435212085996513,0.0296339337594421,0.1289947704822777,0.0191748983149331,0.0273097036606624,15,41,0,96,98,263,0.0389105058365758,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,1,1,2,1,1,1.0,11.0,1,2,11,1.586325096963264,0.0769230769230769,1,0,0.0,0.1923076923076923,0.0769230769230769,0.1538461538461538,0.0,0.0,0,1,0,16,2,5,0.1818181818181818,False,True,False,False,False,False,True,False,True,False,False,False,AES
1,77,86,11,2,2,0.0232558139534883,1.4025974025974026,3,78,108,0.5350520677472463,0.0209956709956709,1,116,0.0,0.2664092664092664,0.0347490347490347,0.1467181467181467,0.0,0.0077220077220077,11,75,0,0,11,70,0.1018518518518518,False,False,False,False,True,False,True,False,False,False,True,False,AES
1,4,5,3,1,1,0.2,9.0,1,4,36,1.665332217585746,0.1348141522560127,1,92,0.4,0.1052631578947368,0.1973684210526315,0.1578947368421052,0.0131578947368421,0.0131578947368421,1,4,0,28,32,22,0.0833333333333333,False,False,False,False,False,True,True,True,False,False,False,False,AES
1,1,0,1,0,0,0.0,4.0,2,1,4,0.7324833240444569,0.0,0,8,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0.25,False,True,False,False,False,False,True,False,False,True,False,False,AES
1,21,35,16,7,7,0.2,4.571428571428571,3,27,96,0.9824428437537188,0.082110036997255,1,198,0.2571428571428571,0.1947565543071161,0.0861423220973782,0.1573033707865168,0.0,0.0037453183520599,10,25,10,48,24,52,0.1666666666666666,False,False,False,True,False,False,True,False,False,False,False,True,AES
1,1,1,2,1,1,1.0,14.0,1,2,14,1.4365669483839458,0.0967741935483871,1,46,0.0,0.0806451612903225,0.0806451612903225,0.0806451612903225,0.0,0.0161290322580645,0,1,0,24,6,7,0.1428571428571428,True,False,False,False,False,False,True,False,True,False,False,False,AES
1,1,1,2,1,1,1.0,14.0,1,2,14,1.704398463826058,0.125,1,28,0.0,0.275,0.1,0.125,0.0,0.025,0,1,1,32,5,11,0.1428571428571428,False,False,False,True,False,False,True,False,True,False,False,False,AES
1,42,70,30,4,3,0.0571428571428571,6.9523809523809526,2,26,292,1.323463022289117,0.1048463348339479,1,946,1.3714285714285714,0.145638629283489,0.1090342679127725,0.175233644859813,0.0062305295950155,0.0,21,49,0,164,140,268,0.1027397260273972,False,False,False,False,False,True,True,False,True,False,False,False,AES
1,1,1,2,0,0,0.0,4.0,1,2,4,1.4979171380021474,0.1176470588235294,1,22,0.0,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.0,0,1,0,4,2,4,0.5,False,False,False,False,False,True,True,False,False,False,False,True,AES
1,34,48,16,8,8,0.1666666666666666,6.941176470588236,1,19,236,0.7558641877486261,0.006632639961266,1,204,0.0208333333333333,0.2413793103448276,0.0100574712643678,0.2298850574712643,0.0057471264367816,0.0,13,35,0,288,7,183,0.0677966101694915,False,True,False,False,False,False,True,True,False,False,False,False,AES
1,22,34,14,1,1,0.0294117647058823,6.636363636363637,2,21,146,0.4513826975564289,0.1492256998908949,1,526,1.9411764705882355,0.0724043715846994,0.1325136612021858,0.0437158469945355,0.0724043715846994,0.0491803278688524,9,25,0,4,133,105,0.0958904109589041,False,False,True,False,False,False,True,False,False,False,False,True,AES
1,43,47,6,3,2,0.0638297872340425,1.4651162790697674,3,39,63,0.6181676212549189,0.0143410852713178,1,30,0.0,0.2482269503546099,0.0212765957446808,0.1702127659574468,0.0,0.0141843971631205,6,41,0,0,5,36,0.0952380952380952,False,False,False,False,True,False,True,False,False,True,False,False,AES
1,42,76,36,12,12,0.1578947368421052,6.595238095238095,1,12,277,0.829723357942111,0.0819797160107484,1,798,0.5394736842105263,0.1071692535107169,0.0369549150036954,0.090169992609017,0.0192165558019216,0.0399113082039911,32,44,0,72,104,199,0.1299638989169675,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,51,75,26,12,12,0.16,7.549019607843137,2,38,385,0.8994531799825018,0.0442790870717835,1,1318,0.4533333333333333,0.1213132999443517,0.0422927100723427,0.0907067334446299,0.0027824151363383,0.0278241513633834,25,50,0,68,126,284,0.0675324675324675,True,False,False,False,False,False,True,False,True,False,False,False,AES
1,13,18,7,0,0,0.0,2.769230769230769,2,17,36,0.8908510006044709,0.0584249084249084,1,26,0.0,0.2068965517241379,0.0459770114942528,0.0689655172413793,0.0,0.057471264367816,2,16,1,0,9,18,0.1944444444444444,False,False,False,False,True,False,True,False,True,False,False,False,AES
1,1,2,3,0,0,0.0,6.0,1,3,6,1.6516760770690888,0.1219512195121951,1,36,0.0,0.073170731707317,0.0975609756097561,0.0975609756097561,0.0,0.024390243902439,0,2,0,0,5,5,0.5,True,False,False,False,False,False,True,False,False,False,True,False,AES
1,58,111,55,0,0,0.0,6.344827586206897,2,71,368,1.3107057223361238,0.0945172307223737,1,1192,1.6396396396396395,0.1085680751173708,0.1314553990610328,0.1578638497652582,0.0,0.0,30,81,0,56,224,306,0.1494565217391304,False,False,False,False,False,True,True,True,False,False,False,False,AES
1,1,0,1,0,0,0.0,4.0,2,1,4,0.732483324044457,0.0,0,8,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0.25,False,True,False,False,False,False,True,False,False,False,True,False,AES
1,3,4,3,0,0,0.0,8.333333333333334,0,5,25,1.7018869124737763,0.1101449275362318,1,38,0.5,0.2539682539682539,0.0952380952380952,0.1111111111111111,0.0,0.0158730158730158,1,3,2,32,7,16,0.12,False,False,False,True,False,False,True,False,False,False,True,False,AES
1,37,77,42,22,22,0.2857142857142857,3.675675675675676,2,42,136,0.8497146642846404,0.0435955185955186,1,134,0.1558441558441558,0.1339950372208436,0.0372208436724565,0.1042183622828784,0.0,0.0198511166253101,20,57,1,64,23,72,0.3088235294117647,False,True,False,False,False,False,True,False,False,False,False,True,AES
1,1,1,2,0,0,0.0,13.0,1,2,13,1.3918813628570927,0.1029411764705882,1,44,0.0,0.1029411764705882,0.0735294117647058,0.1323529411764706,0.0,0.0294117647058823,0,1,0,32,7,11,0.1538461538461538,True,False,False,False,False,False,True,False,False,True,False,False,AES
1,1,0,1,0,0,0.0,13.0,2,1,13,1.6683822912937123,0.1923076923076923,1,20,0.0,0.3076923076923077,0.1538461538461538,0.1153846153846153,0.0,0.0384615384615384,0,0,1,20,5,8,0.0769230769230769,False,False,False,True,False,False,True,True,False,False,False,False,AES
1,3,5,4,1,1,0.2,7.0,2,5,21,1.3126657925705931,0.0,1,8,0.0,0.2407407407407407,0.0,0.1851851851851851,0.0,0.0,1,4,1,48,0,13,0.1904761904761904,False,True,False,False,False,False,True,False,True,False,False,False,AES
1,1,4,5,0,0,0.0,32.0,0,5,32,1.3845517673692116,0.0,1,16,0.0,0.2674418604651162,0.0,0.1976744186046511,0.0,0.0,0,4,0,80,0,23,0.15625,False,True,False,False,False,False,True,False,False,True,False,False,AES
1,6,13,9,1,1,0.0769230769230769,14.0,2,8,84,1.3078772910712633,0.0933487536428712,1,152,0.0,0.2459016393442623,0.0778688524590164,0.1721311475409836,0.0,0.0327868852459016,2,11,6,80,27,65,0.1071428571428571,False,False,False,True,False,False,True,False,False,False,False,True,AES
1,2,2,2,0,0,0.0,3.0,1,3,6,1.120117293169982,0.1153846153846153,0,10,0.0,0.2666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0,2,1,0,3,4,0.3333333333333333,False,False,False,False,True,False,True,False,False,False,True,False,AES
1,26,38,14,3,1,0.0789473684210526,22.23076923076923,1,23,578,0.920585261058526,0.0380986396765811,1,1650,2.3684210526315788,0.1506228765571914,0.0403926009815024,0.1015477538693846,0.0215175537938844,0.0396375990939977,13,25,19,36,212,450,0.0242214532871972,True,False,False,False,False,False,True,True,False,False,False,False,AES
